"word","decade","decade_count","decade_total","per_mil"
"retire",1980,32,3645975,8.78
"retreat",1980,48,3645975,13.17
"return",1980,598,3645975,164.02
"rêve",1980,45,3645975,12.34
"reveal",1980,133,3645975,36.48
"revelation",1980,60,3645975,16.46
"revenge",1980,143,3645975,39.22
"reverse",1980,19,3645975,5.21
"rêves",1980,39,3645975,10.7
"revive",1980,46,3645975,12.62
"revolution",1980,204,3645975,55.95
"revolver",1980,34,3645975,9.33
"reward",1980,70,3645975,19.2
"rewind",1980,34,3645975,9.33
"rey",1980,19,3645975,5.21
"rhyme",1980,507,3645975,139.06
"rhythm",1980,408,3645975,111.9
"ribbons",1980,55,3645975,15.09
"rich",1980,365,3645975,100.11
"richard",1980,82,3645975,22.49
"rid",1980,41,3645975,11.25
"ride",1980,1852,3645975,507.96
"rider",1980,154,3645975,42.24
"ridin",1980,89,3645975,24.41
"rien",1980,304,3645975,83.38
"right",1980,6833,3645975,1874.12
"righteous",1980,61,3645975,16.73
"ring",1980,953,3645975,261.38
"rio",1980,111,3645975,30.44
"río",1980,25,3645975,6.86
"riot",1980,72,3645975,19.75
"rip",1980,371,3645975,101.76
"risa",1980,26,3645975,7.13
"rise",1980,904,3645975,247.94
"risk",1980,90,3645975,24.68
"ritmo",1980,50,3645975,13.71
"ritual",1980,59,3645975,16.18
"river",1980,993,3645975,272.36
"road",1980,1511,3645975,414.43
"roam",1980,160,3645975,43.88
"roar",1980,160,3645975,43.88
"rob",1980,89,3645975,24.41
"robe",1980,34,3645975,9.33
"robin",1980,56,3645975,15.36
"robot",1980,29,3645975,7.95
"rock",1980,3025,3645975,829.68
"rocket",1980,100,3645975,27.43
"rocky",1980,45,3645975,12.34
"rockin",1980,467,3645975,128.09
"rocknroll",1980,43,3645975,11.79
"rode",1980,91,3645975,24.96
"role",1980,93,3645975,25.51
"roll",1980,2056,3645975,563.91
"roller",1980,82,3645975,22.49
"rollin",1980,340,3645975,93.25
"romance",1980,344,3645975,94.35
"romantic",1980,71,3645975,19.47
"rome",1980,52,3645975,14.26
"romeo",1980,63,3645975,17.28
"roof",1980,124,3645975,34.01
"room",1980,1191,3645975,326.66
"roots",1980,227,3645975,62.26
"rope",1980,155,3645975,42.51
"rosa",1980,128,3645975,35.11
"rose",1980,574,3645975,157.43
"rosie",1980,110,3645975,30.17
"rot",1980,155,3645975,42.51
"rotten",1980,74,3645975,20.3
"rough",1980,244,3645975,66.92
"round",1980,1804,3645975,494.79
"route",1980,92,3645975,25.23
"routine",1980,52,3645975,14.26
"row",1980,133,3645975,36.48
"rua",1980,20,3645975,5.49
"rub",1980,54,3645975,14.81
"rubber",1980,105,3645975,28.8
"ruby",1980,96,3645975,26.33
"rude",1980,64,3645975,17.55
"rue",1980,76,3645975,20.84
"rug",1980,50,3645975,13.71
"ruido",1980,30,3645975,8.23
"ruin",1980,166,3645975,45.53
"rules",1980,721,3645975,197.75
"rum",1980,121,3645975,33.19
"rumble",1980,61,3645975,16.73
"rumors",1980,80,3645975,21.94
"run",1980,4185,3645975,1147.84
"runaway",1980,64,3645975,17.55
"runnin",1980,380,3645975,104.22
"rush",1980,267,3645975,73.23
"rust",1980,88,3645975,24.14
"s",1980,899,3645975,246.57
"sa",1980,344,3645975,94.35
"så",1980,95,3645975,26.06
"sä",1980,36,3645975,9.87
"saa",1980,20,3645975,5.49
"sabes",1980,218,3645975,59.79
"saben",1980,18,3645975,4.94
"saber",1980,110,3645975,30.17
"sabor",1980,25,3645975,6.86
"sack",1980,55,3645975,15.09
"sacred",1980,123,3645975,33.74
"sacrifice",1980,151,3645975,41.42
"sad",1980,1007,3645975,276.19
"saddle",1980,62,3645975,17.01
"safe",1980,324,3645975,88.87
"safety",1980,53,3645975,14.54
"sag",1980,60,3645975,16.46
"sagen",1980,27,3645975,7.41
"sagt",1980,48,3645975,13.17
"sais",1980,329,3645975,90.24
"said",1980,5313,3645975,1457.22
"sail",1980,525,3645975,143.99
"sailor",1980,87,3645975,23.86
"saint",1980,179,3645975,49.1
"sait",1980,41,3645975,11.25
"sake",1980,112,3645975,30.72
"sal",1980,59,3645975,16.18
"sale",1980,181,3645975,49.64
"salir",1980,39,3645975,10.7
"sally",1980,100,3645975,27.43
"salt",1980,53,3645975,14.54
"salvation",1980,93,3645975,25.51
"sam",1980,94,3645975,25.78
"samba",1980,24,3645975,6.58
"same",1980,2039,3645975,559.25
"sans",1980,390,3645975,106.97
"sanctuary",1980,46,3645975,12.62
"sand",1980,473,3645975,129.73
"sane",1980,41,3645975,11.25
"sang",1980,224,3645975,61.44
"sangre",1980,55,3645975,15.09
"sangue",1980,35,3645975,9.6
"sanity",1980,63,3645975,17.28
"santa",1980,146,3645975,40.04
"santo",1980,30,3645975,8.23
"são",1980,78,3645975,21.39
"sarà",1980,53,3645975,14.54
"sat",1980,199,3645975,54.58
"satan",1980,226,3645975,61.99
"satellite",1980,88,3645975,24.14
"satisfaction",1980,141,3645975,38.67
"satisfied",1980,426,3645975,116.84
"saturday",1980,363,3645975,99.56
"saudade",1980,23,3645975,6.31
"savage",1980,64,3645975,17.55
"save",1980,1327,3645975,363.96
"savior",1980,90,3645975,24.68
"saviour",1980,37,3645975,10.15
"savoir",1980,44,3645975,12.07
"saw",1980,1245,3645975,341.47
"say",1980,10746,3645975,2947.36
"sayin",1980,307,3645975,84.2
"scale",1980,68,3645975,18.65
"scars",1980,188,3645975,51.56
"scared",1980,499,3645975,136.86
"scary",1980,29,3645975,7.95
"scarlet",1980,43,3645975,11.79
"scattered",1980,70,3645975,19.2
"scene",1980,395,3645975,108.34
"scent",1980,60,3645975,16.46
"scheme",1980,117,3645975,32.09
"schon",1980,142,3645975,38.95
"schön",1980,73,3645975,20.02
"school",1980,535,3645975,146.74
"schwer",1980,20,3645975,5.49
"science",1980,70,3645975,19.2
"score",1980,138,3645975,37.85
"scorn",1980,38,3645975,10.42
"scrape",1980,41,3645975,11.25
"scratch",1980,201,3645975,55.13
"scream",1980,1090,3645975,298.96
"screamin",1980,61,3645975,16.73
"screen",1980,163,3645975,44.71
"screw",1980,68,3645975,18.65
"scum",1980,45,3645975,12.34
"se",1980,2924,3645975,801.98
"sé",1980,201,3645975,55.13
"sea",1980,1233,3645975,338.18
"seal",1980,111,3645975,30.44
"seams",1980,42,3645975,11.52
"searching",1980,625,3645975,171.42
"searchin",1980,56,3645975,15.36
"season",1980,290,3645975,79.54
"seat",1980,214,3645975,58.69
"second",1980,614,3645975,168.4
"secret",1980,736,3645975,201.87
"secreto",1980,20,3645975,5.49
"security",1980,93,3645975,25.51
"sed",1980,21,3645975,5.76
"see",1980,11243,3645975,3083.67
"seed",1980,149,3645975,40.87
"seein",1980,43,3645975,11.79
"seek",1980,259,3645975,71.04
"seele",1980,15,3645975,4.11
"seems",1980,2107,3645975,577.9
"seen",1980,1359,3645975,372.74
"seguir",1980,53,3645975,14.54
"segundo",1980,20,3645975,5.49
"seh",1980,49,3645975,13.44
"sehen",1980,29,3645975,7.95
"sehn",1980,50,3645975,13.71
"sehr",1980,39,3645975,10.7
"sei",1980,356,3645975,97.64
"sein",1980,216,3645975,59.24
"seit",1980,25,3645975,6.86
"seize",1980,40,3645975,10.97
"selbst",1980,21,3645975,5.76
"self",1980,174,3645975,47.72
"selfish",1980,55,3645975,15.09
"sell",1980,334,3645975,91.61
"sem",1980,145,3645975,39.77
"sempre",1980,195,3645975,53.48
"sen",1980,239,3645975,65.55
"send",1980,780,3645975,213.93
"señor",1980,33,3645975,9.05
"sense",1980,545,3645975,149.48
"sensation",1980,133,3645975,36.48
"senseless",1980,23,3645975,6.31
"sent",1980,302,3645975,82.83
"sentence",1980,74,3645975,20.3
"senti",1980,33,3645975,9.05
"sentido",1980,41,3645975,11.25
"sentimental",1980,71,3645975,19.47
"sentimiento",1980,32,3645975,8.78
"sentir",1980,91,3645975,24.96
"sento",1980,44,3645975,12.07
"senza",1980,173,3645975,47.45
"separate",1980,117,3645975,32.09
"september",1980,46,3645975,12.62
"ser",1980,445,3645975,122.05
"sera",1980,175,3645975,48
"será",1980,154,3645975,42.24
"sere",1980,16,3645975,4.39
"serenity",1980,32,3645975,8.78
"serious",1980,153,3645975,41.96
"serpent",1980,38,3645975,10.42
"serve",1980,227,3645975,62.26
"servant",1980,55,3645975,15.09
"service",1980,61,3645975,16.73
"ses",1980,177,3645975,48.55
"sest",1980,73,3645975,20.02
"set",1980,1502,3645975,411.96
"settle",1980,168,3645975,46.08
"seu",1980,116,3645975,31.82
"seul",1980,146,3645975,40.04
"seus",1980,33,3645975,9.05
"seven",1980,369,3645975,101.21
"seventeen",1980,82,3645975,22.49
"seventh",1980,61,3645975,16.73
"severed",1980,52,3645975,14.26
"sew",1980,48,3645975,13.17
"sex",1980,400,3645975,109.71
"sexy",1980,186,3645975,51.02
"sexual",1980,36,3645975,9.87
"sha",1980,149,3645975,40.87
"shade",1980,227,3645975,62.26
"shadows",1980,989,3645975,271.26
"shake",1980,1361,3645975,373.29
"shakin",1980,176,3645975,48.27
"shall",1980,456,3645975,125.07
"shallow",1980,57,3645975,15.63
"shame",1980,567,3645975,155.51
"shape",1980,188,3645975,51.56
"share",1980,709,3645975,194.46
"shark",1980,64,3645975,17.55
"sharp",1980,107,3645975,29.35
"shattered",1980,219,3645975,60.07
"shave",1980,48,3645975,13.17
"she",1980,15555,3645975,4266.35
"shed",1980,130,3645975,35.66
"sheep",1980,83,3645975,22.76
"sheets",1980,165,3645975,45.26
"shelf",1980,74,3645975,20.3
"shell",1980,121,3645975,33.19
"shelter",1980,178,3645975,48.82
"shepherds",1980,33,3645975,9.05
"shes",1980,38,3645975,10.42
"shy",1980,183,3645975,50.19
"shield",1980,42,3645975,11.52
"shift",1980,98,3645975,26.88
"shine",1980,1616,3645975,443.23
"shiny",1980,88,3645975,24.14
"shinin",1980,112,3645975,30.72
"ship",1980,358,3645975,98.19
"shirt",1980,79,3645975,21.67
"shit",1980,607,3645975,166.48
"shiver",1980,144,3645975,39.5
"shock",1980,230,3645975,63.08
"shoes",1980,613,3645975,168.13
"shook",1980,85,3645975,23.31
"shoot",1980,592,3645975,162.37
"shop",1980,173,3645975,47.45
"shore",1980,262,3645975,71.86
"short",1980,263,3645975,72.13
"shorty",1980,23,3645975,6.31
"shot",1980,520,3645975,142.62
"shotgun",1980,50,3645975,13.71
"should",1980,2314,3645975,634.67
"shoulda",1980,65,3645975,17.83
"shoulder",1980,303,3645975,83.11
"shout",1980,819,3645975,224.63
"shove",1980,114,3645975,31.27
"show",1980,2580,3645975,707.63
"shower",1980,114,3645975,31.27
"shown",1980,72,3645975,19.75
"shreds",1980,20,3645975,5.49
"shut",1980,311,3645975,85.3
"si",1980,1930,3645975,529.35
"sí",1980,87,3645975,23.86
"sia",1980,45,3645975,12.34
"siamo",1980,77,3645975,21.12
"sich",1980,221,3645975,60.61
"sick",1980,480,3645975,131.65
"sickening",1980,23,3645975,6.31
"side",1980,1752,3645975,480.53
"sidewalk",1980,90,3645975,24.68
"sido",1980,33,3645975,9.05
"sie",1980,436,3645975,119.58
"się",1980,33,3645975,9.05
"siehst",1980,13,3645975,3.57
"siempre",1980,303,3645975,83.11
"siente",1980,51,3645975,13.99
"siento",1980,128,3645975,35.11
"sig",1980,15,3645975,4.11
"sigh",1980,219,3645975,60.07
"sight",1980,693,3645975,190.07
"sign",1980,794,3645975,217.77
"signal",1980,58,3645975,15.91
"sigo",1980,56,3645975,15.36
"sigue",1980,56,3645975,15.36
"sil",1980,54,3645975,14.81
"silence",1980,377,3645975,103.4
"silencio",1980,72,3645975,19.75
"silent",1980,316,3645975,86.67
"silhouette",1980,52,3645975,14.26
"silk",1980,50,3645975,13.71
"silly",1980,159,3645975,43.61
"silver",1980,415,3645975,113.82
"sim",1980,23,3645975,6.31
"simple",1980,375,3645975,102.85
"simply",1980,100,3645975,27.43
"sin",1980,1245,3645975,341.47
"sinä",1980,21,3645975,5.76
"since",1980,791,3645975,216.95
"sincere",1980,75,3645975,20.57
"sind",1980,182,3645975,49.92
"sing",1980,2152,3645975,590.24
"singer",1980,53,3645975,14.54
"singin",1980,142,3645975,38.95
"single",1980,332,3645975,91.06
"sink",1980,269,3645975,73.78
"sinn",1980,39,3645975,10.7
"sinner",1980,133,3645975,36.48
"sinto",1980,21,3645975,5.76
"sip",1980,59,3645975,16.18
"sir",1980,115,3645975,31.54
"sirens",1980,95,3645975,26.06
"sister",1980,568,3645975,155.79
"sit",1980,1133,3645975,310.75
"sitä",1980,8,3645975,2.19
"sittin",1980,133,3645975,36.48
"situation",1980,216,3645975,59.24
"six",1980,332,3645975,91.06
"sixteen",1980,139,3645975,38.12
"size",1980,127,3645975,34.83
"ska",1980,46,3645975,12.62
"skate",1980,34,3645975,9.33
"skeleton",1980,23,3645975,6.31
"skills",1980,45,3645975,12.34
"skin",1980,533,3645975,146.19
"skinny",1980,68,3645975,18.65
"skip",1980,113,3645975,30.99
"skirt",1980,36,3645975,9.87
"skull",1980,60,3645975,16.46
"sky",1980,2148,3645975,589.14
"slam",1980,136,3645975,37.3
"slap",1980,105,3645975,28.8
"slaughter",1980,102,3645975,27.98
"slave",1980,233,3645975,63.91
"slay",1980,32,3645975,8.78
"sleep",1980,1642,3645975,450.36
"sleepy",1980,76,3645975,20.84
"sleepin",1980,92,3645975,25.23
"sleepless",1980,59,3645975,16.18
"sleeve",1980,82,3645975,22.49
"sleigh",1980,85,3645975,23.31
"slept",1980,69,3645975,18.92
"slice",1980,79,3645975,21.67
"slick",1980,58,3645975,15.91
"slide",1980,225,3645975,61.71
"slightly",1980,36,3645975,9.87
"slip",1980,547,3645975,150.03
"slippin",1980,67,3645975,18.38
"slow",1980,928,3645975,254.53
"slowly",1980,308,3645975,84.48
"slumber",1980,37,3645975,10.15
"slut",1980,38,3645975,10.42
"smack",1980,55,3645975,15.09
"small",1980,399,3645975,109.44
"smart",1980,111,3645975,30.44
"smash",1980,148,3645975,40.59
"smell",1980,279,3645975,76.52
"smile",1980,1712,3645975,469.56
"smoke",1980,521,3645975,142.9
"smokin",1980,58,3645975,15.91
"smooth",1980,175,3645975,48
"snake",1980,143,3645975,39.22
"snap",1980,68,3645975,18.65
"sneak",1980,50,3645975,13.71
"snow",1980,541,3645975,148.38
"so",1980,19434,3645975,5330.26
"só",1980,147,3645975,40.32
"soaked",1980,49,3645975,13.44
"soar",1980,53,3645975,14.54
"sober",1980,42,3645975,11.52
"sobre",1980,85,3645975,23.31
"social",1980,84,3645975,23.04
"society",1980,145,3645975,39.77
"sock",1980,75,3645975,20.57
"soft",1980,398,3645975,109.16
"sogni",1980,29,3645975,7.95
"sogno",1980,26,3645975,7.13
"sois",1980,50,3645975,13.71
"soil",1980,38,3645975,10.42
"soir",1980,188,3645975,51.56
"sol",1980,308,3645975,84.48
"sola",1980,101,3645975,27.7
"solamente",1980,22,3645975,6.03
"sold",1980,197,3645975,54.03
"soldier",1980,354,3645975,97.09
"sole",1980,147,3645975,40.32
"soledad",1980,65,3645975,17.83
"soleil",1980,124,3645975,34.01
"solid",1980,101,3645975,27.7
"solitude",1980,59,3645975,16.18
"soll",1980,37,3645975,10.15
"solo",1980,867,3645975,237.8
"sólo",1980,201,3645975,55.13
"solution",1980,92,3645975,25.23
"solve",1980,59,3645975,16.18
"som",1980,359,3645975,98.46
"sombra",1980,91,3645975,24.96
"some",1980,5241,3645975,1437.48
"somebody",1980,1401,3645975,384.26
"someday",1980,499,3645975,136.86
"somehow",1980,373,3645975,102.3
"someone",1980,2276,3645975,624.25
"something",1980,2835,3645975,777.57
"somethin",1980,442,3645975,121.23
"sometimes",1980,1413,3645975,387.55
"somewhere",1980,860,3645975,235.88
"somos",1980,57,3645975,15.63
"son",1980,1307,3645975,358.48
"soñar",1980,31,3645975,8.5
"song",1980,2000,3645975,548.55
"sonho",1980,56,3645975,15.36
"sonne",1980,38,3645975,10.42
"sono",1980,258,3645975,70.76
"sonrisa",1980,40,3645975,10.97
"sont",1980,198,3645975,54.31
"soon",1980,1019,3645975,279.49
"sooner",1980,81,3645975,22.22
"soothe",1980,124,3645975,34.01
"sopra",1980,43,3645975,11.79
"sore",1980,78,3645975,21.39
"sorry",1980,469,3645975,128.64
"sorriso",1980,37,3645975,10.15
"sorrow",1980,352,3645975,96.54
"sort",1980,133,3645975,36.48
"sos",1980,51,3645975,13.99
"sotto",1980,62,3645975,17.01
"sou",1980,85,3645975,23.31
"soul",1980,2615,3645975,717.23
"sound",1980,1640,3645975,449.81
"sour",1980,52,3645975,14.26
"source",1980,57,3645975,15.63
"sourire",1980,53,3645975,14.54
"sous",1980,123,3645975,33.74
"south",1980,332,3645975,91.06
"southern",1980,132,3645975,36.2
"souvenirs",1980,70,3645975,19.2
"sow",1980,60,3645975,16.46
"soy",1980,306,3645975,83.93
"space",1980,481,3645975,131.93
"spanish",1980,43,3645975,11.79
"spare",1980,115,3645975,31.54
"spark",1980,163,3645975,44.71
"sparkle",1980,97,3645975,26.6
"spawn",1980,22,3645975,6.03
"speak",1980,736,3645975,201.87
"special",1980,373,3645975,102.3
"speech",1980,41,3645975,11.25
"speed",1980,339,3645975,92.98
"spell",1980,345,3645975,94.62
"spend",1980,557,3645975,152.77
"spent",1980,304,3645975,83.38
"spy",1980,105,3645975,28.8
"spider",1980,76,3645975,20.84
"spill",1980,134,3645975,36.75
"spinning",1980,428,3645975,117.39
"spine",1980,95,3645975,26.06
"spinnin",1980,71,3645975,19.47
"spiral",1980,42,3645975,11.52
"spirit",1980,506,3645975,138.78
"spiritual",1980,60,3645975,16.46
"spit",1980,269,3645975,73.78
"spite",1980,74,3645975,20.3
"split",1980,128,3645975,35.11
"spoil",1980,52,3645975,14.26
"spoke",1980,104,3645975,28.52
"spoken",1980,161,3645975,44.16
"spoon",1980,98,3645975,26.88
"sport",1980,61,3645975,16.73
"spot",1980,168,3645975,46.08
"spotlight",1980,42,3645975,11.52
"spray",1980,33,3645975,9.05
"spread",1980,298,3645975,81.73
"spring",1980,222,3645975,60.89
"squad",1980,36,3645975,9.87
"square",1980,154,3645975,42.24
"squeeze",1980,151,3645975,41.42
"st",1980,102,3645975,27.98
"sta",1980,46,3645975,12.62
"stab",1980,89,3645975,24.41
"stack",1980,62,3645975,17.01
"stadt",1980,55,3645975,15.09
"stage",1980,246,3645975,67.47
"stai",1980,43,3645975,11.79
"stained",1980,123,3645975,33.74
"stairs",1980,119,3645975,32.64
"stake",1980,76,3645975,20.84
"stalking",1980,57,3645975,15.63
"stall",1980,33,3645975,9.05
"stand",1980,3158,3645975,866.16
"standard",1980,45,3645975,12.34
"standin",1980,191,3645975,52.39
"stars",1980,1683,3645975,461.6
"står",1980,17,3645975,4.66
"stare",1980,583,3645975,159.9
"starlight",1980,29,3645975,7.95
"starry",1980,49,3645975,13.44
"start",1980,2753,3645975,755.08
"starving",1980,84,3645975,23.04
"state",1980,430,3645975,117.94
"static",1980,71,3645975,19.47
"station",1980,217,3645975,59.52
"statue",1980,62,3645975,17.01
"stay",1980,2893,3645975,793.48
"steady",1980,151,3645975,41.42
"steal",1980,444,3645975,121.78
"steam",1980,88,3645975,24.14
"steel",1980,378,3645975,103.68
"steer",1980,43,3645975,11.79
"steht",1980,43,3645975,11.79
"stelle",1980,65,3645975,17.83
"stench",1980,23,3645975,6.31
"step",1980,1103,3645975,302.53
"stereo",1980,54,3645975,14.81
"stern",1980,11,3645975,3.02
"steve",1980,71,3645975,19.47
"stick",1980,442,3645975,121.23
"stiff",1980,31,3645975,8.5
"still",1980,4002,3645975,1097.65
"sting",1980,68,3645975,18.65
"stink",1980,72,3645975,19.75
"stir",1980,95,3645975,26.06
"stitch",1980,53,3645975,14.54
"sto",1980,55,3645975,15.09
"stock",1980,73,3645975,20.02
"stole",1980,162,3645975,44.43
"stolen",1980,60,3645975,16.46
"stomach",1980,62,3645975,17.01
"stomp",1980,80,3645975,21.94
"stone",1980,739,3645975,202.69
"stood",1980,382,3645975,104.77
"stop",1980,2991,3645975,820.36
"store",1980,218,3645975,59.79
"story",1980,922,3645975,252.88
"storm",1980,442,3645975,121.23
"stormy",1980,90,3645975,24.68
"strada",1980,50,3645975,13.71
"straight",1980,659,3645975,180.75
"strain",1980,95,3645975,26.06
"stranded",1980,67,3645975,18.38
"strange",1980,712,3645975,195.28
"stranger",1980,801,3645975,219.69
"strapped",1980,72,3645975,19.75
"stray",1980,56,3645975,15.36
"stream",1980,161,3645975,44.16
"street",1980,2108,3645975,578.17
"strength",1980,258,3645975,70.76
"stress",1980,48,3645975,13.17
"stretch",1980,111,3645975,30.44
"stride",1980,40,3645975,10.97
"strife",1980,39,3645975,10.7
"strike",1980,285,3645975,78.17
"string",1980,203,3645975,55.68
"strip",1980,102,3645975,27.98
"strive",1980,25,3645975,6.86
"stroke",1980,67,3645975,18.38
"stroll",1980,84,3645975,23.04
"strong",1980,1041,3645975,285.52
"stronger",1980,265,3645975,72.68
"struck",1980,53,3645975,14.54
"structure",1980,13,3645975,3.57
"struggle",1980,148,3645975,40.59
"strung",1980,42,3645975,11.52
"stuck",1980,262,3645975,71.86
"study",1980,43,3645975,11.79
"stuff",1980,371,3645975,101.76
"stumble",1980,154,3645975,42.24
"stupid",1980,304,3645975,83.38
"style",1980,467,3645975,128.09
"su",1980,576,3645975,157.98
"sua",1980,126,3645975,34.56
"suave",1980,16,3645975,4.39
"subject",1980,47,3645975,12.89
"sublime",1980,28,3645975,7.68
"submit",1980,28,3645975,7.68
"succeed",1980,44,3645975,12.07
"success",1980,78,3645975,21.39
"such",1980,1080,3645975,296.22
"suck",1980,207,3645975,56.77
"sucker",1980,238,3645975,65.28
"suddenly",1980,282,3645975,77.35
"sue",1980,79,3645975,21.67
"suelo",1980,22,3645975,6.03
"sueño",1980,121,3645975,33.19
"suerte",1980,30,3645975,8.23
"suffer",1980,299,3645975,82.01
"suffocate",1980,30,3645975,8.23
"sufrir",1980,24,3645975,6.58
"sugar",1980,305,3645975,83.65
"suis",1980,314,3645975,86.12
"suicide",1980,136,3645975,37.3
"suit",1980,219,3645975,60.07
"suitcase",1980,43,3645975,11.79
"sul",1980,71,3645975,19.47
"sulle",1980,30,3645975,8.23
"sulla",1980,53,3645975,14.54
"sum",1980,35,3645975,9.6
"summer",1980,686,3645975,188.15
"summertime",1980,55,3645975,15.09
"summon",1980,30,3645975,8.23
"sun",1980,2160,3645975,592.43
"sunday",1980,303,3645975,83.11
"sung",1980,78,3645975,21.39
"sunlight",1980,121,3645975,33.19
"sunny",1980,128,3645975,35.11
"sunrise",1980,93,3645975,25.51
"sunset",1980,102,3645975,27.98
"sunshine",1980,304,3645975,83.38
"suo",1980,55,3645975,15.09
"super",1980,122,3645975,33.46
"superman",1980,26,3645975,7.13
